g_id,omim_id,hpo_ids
CHRNG,OMIM:253290,"['HP:0001561', 'HP:0000007', 'HP:0000476', 'HP:0001373', 'HP:0000369', 'HP:0001961', 'HP:0001999', 'HP:0000347', 'HP:0000316', 'HP:0002948', 'HP:0001989', 'HP:0002047', 'HP:0000969', 'HP:0001040', 'HP:0002089', 'HP:0002659', 'HP:0000286', 'HP:0002304', 'HP:0009381', 'HP:0001511', 'HP:0000175', 'HP:0001371', 'HP:0000883', 'HP:0005905', 'HP:0003634', 'HP:0000457']"
CHRNG,OMIM:265000,"['HP:0004459', 'HP:0009759', 'HP:0000902', 'HP:0009110', 'HP:0000347', 'HP:0000369', 'HP:0001558', 'HP:0001762', 'HP:0000007', 'HP:0001884', 'HP:0002827', 'HP:0000405', 'HP:0003083', 'HP:0002089', 'HP:0005617', 'HP:0004322', 'HP:0000175', 'HP:0000218', 'HP:0009760', 'HP:0000028', 'HP:0002804', 'HP:0008729', 'HP:0001836', 'HP:0002808', 'HP:0000494', 'HP:0000316', 'HP:0001159', 'HP:0001838', 'HP:0009756', 'HP:0000776', 'HP:0002650', 'HP:0000160', 'HP:0009757', 'HP:0002557', 'HP:0000508', 'HP:0002949', 'HP:0006443', 'HP:0000276', 'HP:0002714', 'HP:0000047', 'HP:0000464', 'HP:0000286', 'HP:0001166', 'HP:0002643', 'HP:0009761', 'HP:0000890', 'HP:0001537', 'HP:0000023', 'HP:0001060', 'HP:0006446', 'HP:0000343']"
CHST11,OMIM:618167,"['HP:0010055', 'HP:0009778', 'HP:0001156', 'HP:0002650', 'HP:0000767', 'HP:0100259', 'HP:0003502', 'HP:0001181', 'HP:0009882', 'HP:0010109', 'HP:0002999', 'HP:0010557', 'HP:0001822', 'HP:0000007']"
CHST14,OMIM:601776,"['HP:0002036', 'HP:0012534', 'HP:0000219', 'HP:0005684', 'HP:0005684', 'HP:0000541', 'HP:0001999', 'HP:0000007', 'HP:0031364', 'HP:0000160', 'HP:0000343', 'HP:0000501', 'HP:0000545', 'HP:0000270', 'HP:0000411', 'HP:0001249', 'HP:0001537', 'HP:0000978', 'HP:0000126', 'HP:0000506', 'HP:0000100', 'HP:0000239', 'HP:0000358', 'HP:0000337', 'HP:0002650', 'HP:0000218', 'HP:0002246', 'HP:0001388', 'HP:0000365', 'HP:0001030', 'HP:0000482', 'HP:0002107', 'HP:0002019', 'HP:0001263', 'HP:0000486', 'HP:0001762', 'HP:0002119', 'HP:0001166', 'HP:0004425', 'HP:0000316', 'HP:0000248', 'HP:0000175', 'HP:0000153', 'HP:0000593', 'HP:0001540', 'HP:0001373', 'HP:0000767', 'HP:0000308', 'HP:0000028', 'HP:0000592', 'HP:0000324', 'HP:0002761', 'HP:0001631', 'HP:0001581', 'HP:0002804', 'HP:0000494', 'HP:0100699', 'HP:0001270', 'HP:0001290', 'HP:0002566', 'HP:0000974', 'HP:0001181']"
CHST3,OMIM:143095,"['HP:0002938', 'HP:0000365', 'HP:0002655', 'HP:0006067', 'HP:0008450', 'HP:0006610', 'HP:0010049', 'HP:0002553', 'HP:0003093', 'HP:0003417', 'HP:0001629', 'HP:0010585', 'HP:0001552', 'HP:0001659', 'HP:0001718', 'HP:0002945', 'HP:0010446', 'HP:0008551', 'HP:0000535', 'HP:0000316', 'HP:0002515', 'HP:0003301', 'HP:0008905', 'HP:0001642', 'HP:0002751', 'HP:0003022', 'HP:0003031', 'HP:0000687', 'HP:0001714', 'HP:0002194', 'HP:0002829', 'HP:0003040', 'HP:0007598', 'HP:0000343', 'HP:0003071', 'HP:0001653', 'HP:0003834', 'HP:0009882', 'HP:0000337', 'HP:0000914', 'HP:0003090', 'HP:0003042', 'HP:0100864', 'HP:0009179', 'HP:0100490', 'HP:0000684', 'HP:0003184', 'HP:0000007', 'HP:0004976', 'HP:0005180', 'HP:0002982', 'HP:0000691', 'HP:0001650', 'HP:0000470', 'HP:0002750', 'HP:0001763', 'HP:0006471', 'HP:0001156', 'HP:0002967', 'HP:0002092', 'HP:0000218', 'HP:0001762', 'HP:0002857', 'HP:0006462']"
CHST3,OMIM:245600,"['HP:0000316', 'HP:0000470', 'HP:0011220', 'HP:0000160', 'HP:0000938', 'HP:0000023', 'HP:0008593', 'HP:0001290', 'HP:0001640', 'HP:0001763', 'HP:0000565', 'HP:0000973', 'HP:0006099', 'HP:0000776', 'HP:0001822', 'HP:0000520', 'HP:0000343', 'HP:0003083', 'HP:0003834', 'HP:0002007', 'HP:0001634', 'HP:0001087', 'HP:0001712', 'HP:0000337', 'HP:0001222', 'HP:0005021', 'HP:0000248', 'HP:0001382', 'HP:0005280', 'HP:0012095', 'HP:0000175', 'HP:0004298', 'HP:0001852', 'HP:0000274', 'HP:0000939', 'HP:0002757', 'HP:0002974', 'HP:0002650', 'HP:0008551', 'HP:0002857', 'HP:0008905', 'HP:0000238', 'HP:0000774', 'HP:0000646', 'HP:0001631', 'HP:0001762', 'HP:0000007', 'HP:0001363', 'HP:0009880', 'HP:0001090', 'HP:0040160', 'HP:0001772', 'HP:0011800', 'HP:0000369', 'HP:0001252', 'HP:0000308', 'HP:0000691', 'HP:0002827', 'HP:0000574', 'HP:0001655', 'HP:0000878', 'HP:0002616', 'HP:0002987', 'HP:0004322', 'HP:0000494', 'HP:0000768', 'HP:0001647', 'HP:0000465', 'HP:0003015', 'HP:0003051', 'HP:0001840', 'HP:0004976', 'HP:0001270', 'HP:0000540', 'HP:0000974', 'HP:0000926', 'HP:0000592', 'HP:0002162', 'HP:0005616', 'HP:0002750', 'HP:0012368']"
CHST6,OMIM:217800,"['HP:0000613', 'HP:0000007', 'HP:0003621', 'HP:0007754', 'HP:0001939', 'HP:0007856', 'HP:0001131', 'HP:0000495']"
CHST8,OMIM:616265,"['HP:0040190', 'HP:0000007']"
CHSY1,OMIM:605282,"['HP:0000664', 'HP:0002974', 'HP:0000007', 'HP:0001156', 'HP:0010743', 'HP:0000691', 'HP:0009702', 'HP:0000175', 'HP:0000316', 'HP:0000699', 'HP:0000592', 'HP:0001234', 'HP:0008368', 'HP:0030084', 'HP:0001263', 'HP:0001159', 'HP:0002002', 'HP:0002553', 'HP:0011087', 'HP:0000648', 'HP:0001357', 'HP:0010049', 'HP:0008619']"
CHUK,OMIM:613630,"['HP:0000007', 'HP:0000776', 'HP:0001539', 'HP:0001636', 'HP:0011461', 'HP:0000085', 'HP:0011861', 'HP:0000963', 'HP:0001558', 'HP:0009824', 'HP:0033984', 'HP:0009816']"
CHUK,OMIM:619339,"['HP:0000007', 'HP:0000260', 'HP:0000269', 'HP:0200055', 'HP:0005650', 'HP:0000396', 'HP:0009760', 'HP:0000568', 'HP:0009755', 'HP:0000347', 'HP:0007957', 'HP:0001060', 'HP:0005807', 'HP:0000369', 'HP:0002744', 'HP:0009756', 'HP:0003577', 'HP:0000191']"
CIB1,OMIM:618267,"['HP:0000007', 'HP:0010610', 'HP:0025092', 'HP:0002671', 'HP:0002860']"
CIB2,OMIM:609439,"['HP:0000007', 'HP:0011476', 'HP:0001751']"
CIB2,OMIM:614869,"['HP:0000510', 'HP:0003577', 'HP:0001751', 'HP:0000007', 'HP:0001270']"
CIBAR1,OMIM:618219,"['HP:0001162', 'HP:0001830', 'HP:0000007']"
CIC,OMIM:617600,"['HP:0000006', 'HP:0002376', 'HP:0002465', 'HP:0007018', 'HP:0001290', 'HP:0001249', 'HP:0003828', 'HP:0001263', 'HP:0001250']"
CIDEC,OMIM:615238,"['HP:0030796', 'HP:0003292', 'HP:0000822', 'HP:0000007', 'HP:0000956', 'HP:0001953', 'HP:0002240', 'HP:0001397', 'HP:0009125', 'HP:0003621', 'HP:0030685', 'HP:0002155', 'HP:0000858']"
CIITA,OMIM:180300,"['HP:0001824', 'HP:0006150', 'HP:0003565', 'HP:0011227', 'HP:0002829', 'HP:0006252', 'HP:0002923', 'HP:0012276', 'HP:0001387', 'HP:0033034', 'HP:0001370', 'HP:0002633', 'HP:0012378', 'HP:0001386', 'HP:0001945', 'HP:0005764']"
CIITA,OMIM:209920,"['HP:0004385', 'HP:0001875', 'HP:0000007', 'HP:0003139', 'HP:0002383', 'HP:0002718', 'HP:0002841', 'HP:0005386', 'HP:0011473', 'HP:0002583', 'HP:0002024', 'HP:0030151', 'HP:0004432', 'HP:0007041', 'HP:0000010', 'HP:0002728', 'HP:0002788', 'HP:0004429', 'HP:0006562', 'HP:0002783', 'HP:0002965', 'HP:0001508']"
CILK1,OMIM:612651,"['HP:0001156', 'HP:0001552', 'HP:0000272', 'HP:0000377', 'HP:0000431', 'HP:0000204', 'HP:0000007', 'HP:0001852', 'HP:0000105', 'HP:0001193', 'HP:0012245', 'HP:0001159', 'HP:0001317', 'HP:0000028', 'HP:0009487', 'HP:0000347', 'HP:0000175', 'HP:0002119', 'HP:0006610', 'HP:0000437', 'HP:0000369', 'HP:0000054', 'HP:0100259', 'HP:0000046', 'HP:0002983', 'HP:0000774', 'HP:0000047', 'HP:0004719', 'HP:0030260', 'HP:0000835', 'HP:0000062', 'HP:0000695', 'HP:0007370', 'HP:0100258', 'HP:0011800', 'HP:0000914', 'HP:0000238', 'HP:0001360']"
CILK1,OMIM:617924,"['HP:0000006', 'HP:0002373', 'HP:0003829', 'HP:0002121', 'HP:0002123']"
CIROP,OMIM:619702,"['HP:0011556', 'HP:0001629', 'HP:0012020', 'HP:0031565', 'HP:0001642', 'HP:0010773', 'HP:0011540', 'HP:0011553', 'HP:0001680', 'HP:0031854', 'HP:0011565', 'HP:0001696', 'HP:0004383', 'HP:0001719', 'HP:0003577', 'HP:0011670', 'HP:0004935', 'HP:0000007', 'HP:0012304', 'HP:0031348', 'HP:0001655', 'HP:0001643', 'HP:0011590', 'HP:0001674', 'HP:0011640']"
CISD2,OMIM:604928,"['HP:0000716', 'HP:0000007', 'HP:0000786', 'HP:0008320', 'HP:0000819', 'HP:0004313', 'HP:0000011', 'HP:0001892', 'HP:0002592', 'HP:0000876', 'HP:0000648', 'HP:0001138', 'HP:0000407']"
CIT,OMIM:617090,"['HP:0000007', 'HP:0002119', 'HP:0002365', 'HP:0000104', 'HP:0001321', 'HP:0004322', 'HP:0003828', 'HP:0001263', 'HP:0000316', 'HP:0009879', 'HP:0045028', 'HP:0001249', 'HP:0001274', 'HP:0003577', 'HP:0001250', 'HP:0000414', 'HP:0001508', 'HP:0000252', 'HP:0001257', 'HP:0000400', 'HP:0000340', 'HP:0012471', 'HP:0001347']"
CITED2,OMIM:614431,"['HP:0000006', 'HP:0011682']"
CITED2,OMIM:614433,"['HP:0000006', 'HP:0001631', 'HP:0010772']"
CKAP2L,OMIM:272440,"['HP:0008897', 'HP:0011335', 'HP:0000954', 'HP:0000648', 'HP:0000668', 'HP:0000028', 'HP:0008070', 'HP:0000337', 'HP:0000998', 'HP:0000431', 'HP:0004325', 'HP:0000233', 'HP:0001272', 'HP:0000520', 'HP:0000691', 'HP:0000252', 'HP:0001629', 'HP:0000430', 'HP:0001249', 'HP:0001511', 'HP:0001250', 'HP:0000007', 'HP:0000322', 'HP:0040019', 'HP:0001332', 'HP:0009765', 'HP:0000062', 'HP:0000505', 'HP:0010714', 'HP:0012725']"
CLCC1,OMIM:609913,"['HP:0007737', 'HP:0000543', 'HP:0030609', 'HP:0000007', 'HP:0000550', 'HP:0000662', 'HP:0007843', 'HP:0000546', 'HP:0007663', 'HP:0000613']"
CLCF1,OMIM:610313,"['HP:0001760', 'HP:0000007', 'HP:0007141', 'HP:0030084', 'HP:0002938', 'HP:0001377', 'HP:0004691', 'HP:0000411', 'HP:0002944', 'HP:0000975', 'HP:0002967', 'HP:0000218', 'HP:0008872', 'HP:0010628', 'HP:0009466']"
CLCN1,OMIM:160800,"['HP:0003552', 'HP:0003712', 'HP:0003730', 'HP:0012899', 'HP:0003326', 'HP:0003740', 'HP:0000006', 'HP:0010548', 'HP:0025605']"
CLCN1,OMIM:255700,"['HP:0002015', 'HP:0000007', 'HP:0003712', 'HP:0008968', 'HP:0010548', 'HP:0003552', 'HP:0003740', 'HP:0011463', 'HP:0003326', 'HP:0001324', 'HP:0003730', 'HP:0025605']"
CLCN2,OMIM:605635,"['HP:0003829', 'HP:0002900', 'HP:0000006', 'HP:0000822', 'HP:0003828']"
CLCN2,OMIM:607628,"['HP:0002123', 'HP:0000006', 'HP:0007193', 'HP:0002121']"
CLCN2,OMIM:615651,"['HP:0000532', 'HP:0002352', 'HP:0000007', 'HP:0001123', 'HP:0001138', 'HP:0002066', 'HP:0002070', 'HP:0002315']"
CLCN3,OMIM:619512,"['HP:0001263', 'HP:0000347', 'HP:0000276', 'HP:0000400', 'HP:0032794', 'HP:0000256', 'HP:0012803', 'HP:0025161', 'HP:0011220', 'HP:0012520', 'HP:0000343', 'HP:0000303', 'HP:0002188', 'HP:0003083', 'HP:0100807', 'HP:0000248', 'HP:0010945', 'HP:0011933', 'HP:0000322', 'HP:0000218', 'HP:0000294', 'HP:0002069', 'HP:0002194', 'HP:0001249', 'HP:0000286', 'HP:0011800', 'HP:0000540', 'HP:0001357', 'HP:0000160', 'HP:0000407', 'HP:0004209', 'HP:0000601', 'HP:0000418', 'HP:0000739', 'HP:0000752', 'HP:0000369', 'HP:0100716', 'HP:0011968', 'HP:0000316', 'HP:0002263', 'HP:0002410', 'HP:0002007', 'HP:0000252', 'HP:0000729', 'HP:0008447', 'HP:0000358', 'HP:0000648', 'HP:0007874', 'HP:0001252', 'HP:0000639', 'HP:0001374', 'HP:0000006', 'HP:0000293', 'HP:0000722', 'HP:0002804', 'HP:0012110', 'HP:0000565', 'HP:0000414', 'HP:0000556', 'HP:0000238', 'HP:0001338', 'HP:0001776', 'HP:0009765', 'HP:0001488', 'HP:0100321', 'HP:0001508', 'HP:0000028', 'HP:0010862', 'HP:0032792', 'HP:0000664', 'HP:0005487', 'HP:0001344', 'HP:0001321', 'HP:0000239', 'HP:0001631', 'HP:0000574', 'HP:0009890', 'HP:0000494']"
CLCN3,OMIM:619517,"['HP:0025517', 'HP:0032792', 'HP:0000252', 'HP:0006956', 'HP:0007814', 'HP:0001257', 'HP:0003623', 'HP:0011968', 'HP:0000711', 'HP:0000639', 'HP:0012520', 'HP:0007359', 'HP:0000219', 'HP:0003593', 'HP:0010862', 'HP:0000729', 'HP:0001344', 'HP:0100321', 'HP:0000007', 'HP:0031936', 'HP:0025444', 'HP:0032794', 'HP:0003819', 'HP:0002188', 'HP:0010804', 'HP:0001263', 'HP:0001338', 'HP:0025405']"
CLCN4,OMIM:300114,"['HP:0000486', 'HP:0002061', 'HP:0001419', 'HP:0002073', 'HP:0002120', 'HP:0000280', 'HP:0200134', 'HP:0000303', 'HP:0000739', 'HP:0001344', 'HP:0001256', 'HP:0000494', 'HP:0001263', 'HP:0000276', 'HP:0007302', 'HP:0000729', 'HP:0001250', 'HP:0001423', 'HP:0000716', 'HP:0100704', 'HP:0000708', 'HP:0001290', 'HP:0000718', 'HP:0011800', 'HP:0000722', 'HP:0002650']"
CLCN5,OMIM:300009,"['HP:0002753', 'HP:0003076', 'HP:0002757', 'HP:0010502', 'HP:0003025', 'HP:0002150', 'HP:0004322', 'HP:0002148', 'HP:0002663', 'HP:0002653', 'HP:0002979', 'HP:0002982', 'HP:0012622', 'HP:0031415', 'HP:0002980', 'HP:0000117', 'HP:0002748', 'HP:0003109', 'HP:0003774', 'HP:0002907', 'HP:0002749', 'HP:0001419', 'HP:0003013', 'HP:0002752', 'HP:0003126', 'HP:0003029', 'HP:0000787', 'HP:0000121', 'HP:0003355', 'HP:0003020', 'HP:0000114']"
CLCN5,OMIM:300554,"['HP:0002757', 'HP:0003020', 'HP:0002752', 'HP:0004322', 'HP:0002982', 'HP:0002148', 'HP:0001419', 'HP:0000114', 'HP:0002749', 'HP:0002653', 'HP:0012622', 'HP:0031415', 'HP:0002748', 'HP:0002150', 'HP:0003126', 'HP:0000117', 'HP:0002753', 'HP:0004912', 'HP:0003025', 'HP:0000787', 'HP:0000121', 'HP:0003029', 'HP:0002663', 'HP:0002979', 'HP:0003013', 'HP:0010502', 'HP:0002980']"
CLCN5,OMIM:308990,"['HP:0003355', 'HP:0000097', 'HP:0003126', 'HP:0000083', 'HP:0003076', 'HP:0000114', 'HP:0000121', 'HP:0001419', 'HP:0025466', 'HP:0003677', 'HP:0000092', 'HP:0002150', 'HP:0002907', 'HP:0004322', 'HP:0003158', 'HP:0002148']"
CLCN5,OMIM:310468,"['HP:0000114', 'HP:0003126', 'HP:0002150', 'HP:0000787', 'HP:0000096', 'HP:0002907', 'HP:0000121', 'HP:0012622', 'HP:0001419', 'HP:0005576', 'HP:0000092']"
CLCN6,OMIM:619173,"['HP:0000763', 'HP:0010602', 'HP:0000639', 'HP:0001137', 'HP:0011471', 'HP:0003557', 'HP:0000219', 'HP:0000975', 'HP:0000343', 'HP:0002553', 'HP:0001270', 'HP:0004370', 'HP:0000011', 'HP:0001290', 'HP:0100022', 'HP:0002353', 'HP:0000006', 'HP:0001263', 'HP:0009886', 'HP:0100704', 'HP:0000646', 'HP:0000316', 'HP:0002093']"
CLCN7,OMIM:166600,"['HP:0000006', 'HP:0000572', 'HP:0011002', 'HP:0002644', 'HP:0005528', 'HP:0002757', 'HP:0010628', 'HP:0003084', 'HP:0003148', 'HP:0005106', 'HP:0007626', 'HP:0008843', 'HP:0001425', 'HP:0005789', 'HP:0003621', 'HP:0007209']"
CLCN7,OMIM:611490,"['HP:0000967', 'HP:0000648', 'HP:0001903', 'HP:0010628', 'HP:0011002', 'HP:0001510', 'HP:0002240', 'HP:0004576', 'HP:0000007', 'HP:0002757', 'HP:0001923', 'HP:0000543', 'HP:0001433', 'HP:0000505', 'HP:0001744', 'HP:0001873']"
CLCN7,OMIM:618541,"['HP:0002240', 'HP:0002194', 'HP:0001511', 'HP:0001622', 'HP:0007663', 'HP:0000006', 'HP:0004322', 'HP:0001561', 'HP:0001272', 'HP:0010862', 'HP:0001744', 'HP:0001010', 'HP:0001290']"
CLCNKA,OMIM:613090,"['HP:0004909', 'HP:0001270', 'HP:0000969', 'HP:0012213', 'HP:0001622', 'HP:0000103', 'HP:0001252', 'HP:0003577', 'HP:0001425', 'HP:0002900', 'HP:0001563', 'HP:0000083', 'HP:0001508', 'HP:0002902', 'HP:0003113', 'HP:0000407', 'HP:0003081', 'HP:0012605', 'HP:0001290', 'HP:0000127', 'HP:0002914', 'HP:0000859', 'HP:0001561', 'HP:0001265', 'HP:0001249']"
CLCNKB,OMIM:607364,"['HP:0000127', 'HP:0000128', 'HP:0003324', 'HP:0003127', 'HP:0000859', 'HP:0001960', 'HP:0000848', 'HP:0008046', 'HP:0000007', 'HP:0000610', 'HP:0002914', 'HP:0001944', 'HP:0003081', 'HP:0000841', 'HP:0000591', 'HP:0002900', 'HP:0002615', 'HP:0005579', 'HP:0000103']"
CLCNKB,OMIM:613090,"['HP:0004909', 'HP:0001270', 'HP:0000969', 'HP:0012213', 'HP:0001622', 'HP:0000103', 'HP:0001252', 'HP:0003577', 'HP:0001425', 'HP:0002900', 'HP:0001563', 'HP:0000083', 'HP:0001508', 'HP:0002902', 'HP:0003113', 'HP:0000407', 'HP:0003081', 'HP:0012605', 'HP:0001290', 'HP:0000127', 'HP:0002914', 'HP:0000859', 'HP:0001561', 'HP:0001265', 'HP:0001249']"
CLDN1,OMIM:607626,"['HP:0002240', 'HP:0030151', 'HP:0025092', 'HP:0000677', 'HP:0001036', 'HP:0000668', 'HP:0100874', 'HP:0000952', 'HP:0001871', 'HP:0000007', 'HP:0000653', 'HP:0006297', 'HP:0000958', 'HP:0040162', 'HP:0001596', 'HP:0008064']"
CLDN10,OMIM:617671,"['HP:0000787', 'HP:0000843', 'HP:0000958', 'HP:0002918', 'HP:0002900', 'HP:0000966', 'HP:0003127', 'HP:0000007', 'HP:0000970', 'HP:0000217', 'HP:0000083', 'HP:0000103', 'HP:0002046', 'HP:0001959', 'HP:0003577', 'HP:0000522']"
CLDN11,OMIM:619328,"['HP:0001260', 'HP:0002395', 'HP:0006889', 'HP:0000483', 'HP:0000540', 'HP:0001371', 'HP:0000486', 'HP:0003593', 'HP:0001763', 'HP:0200049', 'HP:0000750', 'HP:0025336', 'HP:0031936', 'HP:0002307', 'HP:0000470', 'HP:0003429', 'HP:0000543', 'HP:0006895', 'HP:0000006', 'HP:0000639', 'HP:0002540']"
CLDN14,OMIM:614035,"['HP:0000365', 'HP:0000007', 'HP:0000407', 'HP:0003680']"
CLDN16,OMIM:248250,"['HP:0002027', 'HP:0000540', 'HP:0001947', 'HP:0000010', 'HP:0000639', 'HP:0000486', 'HP:0000787', 'HP:0001508', 'HP:0002150', 'HP:0012637', 'HP:0000545', 'HP:0000121', 'HP:0000483', 'HP:0005567', 'HP:0012622', 'HP:0002149', 'HP:0000790', 'HP:0000007', 'HP:0001959', 'HP:0012608', 'HP:0012405', 'HP:0008872', 'HP:0000103', 'HP:0001281', 'HP:0003621', 'HP:0001250', 'HP:0002917']"
CLDN19,OMIM:248190,"['HP:0012622', 'HP:0000639', 'HP:0000787', 'HP:0000545', 'HP:0005567', 'HP:0002150', 'HP:0000510', 'HP:0000483', 'HP:0000007', 'HP:0000121', 'HP:0012637', 'HP:0000010', 'HP:0001116', 'HP:0000705', 'HP:0002917', 'HP:0000486', 'HP:0012608']"
CLDN2,OMIM:301060,"['HP:0011962', 'HP:0000787', 'HP:0001419', 'HP:0003251', 'HP:0033808']"
CLDN9,OMIM:619093,"['HP:0000007', 'HP:0000407']"
CLEC7A,OMIM:613108,"['HP:0012203', 'HP:0000007', 'HP:0012204']"
CLIC2,OMIM:300886,"['HP:0001263', 'HP:0000238', 'HP:0002187', 'HP:0001635', 'HP:0001419', 'HP:0000256', 'HP:0002510', 'HP:0001640', 'HP:0001344', 'HP:0002751', 'HP:0000400', 'HP:0001250', 'HP:0000053']"
CLIC5,OMIM:616042,"['HP:0000407', 'HP:0008568', 'HP:0000007', 'HP:0003593']"
CLMP,OMIM:615237,"['HP:0000007', 'HP:0030897', 'HP:0011100', 'HP:0001984', 'HP:0001942', 'HP:0001942', 'HP:0001944', 'HP:0002570', 'HP:0001508', 'HP:0003593', 'HP:0030889', 'HP:0002028', 'HP:0030914', 'HP:0003270', 'HP:0002566', 'HP:0002587', 'HP:0003577']"
CLN3,OMIM:204200,"['HP:0000709', 'HP:0005157', 'HP:0000726', 'HP:0000648', 'HP:0000550', 'HP:0002505', 'HP:0001317', 'HP:0000007', 'HP:0000618', 'HP:0002361', 'HP:0000518', 'HP:0001300', 'HP:0002074', 'HP:0001260', 'HP:0001250', 'HP:0003205', 'HP:0001922', 'HP:0003208', 'HP:0003463', 'HP:0000510', 'HP:0001336', 'HP:0000529', 'HP:0000501', 'HP:0000608', 'HP:0002059', 'HP:0001249', 'HP:0000739']"
CLN5,OMIM:256731,"['HP:0003208', 'HP:0001249', 'HP:0001251', 'HP:0000007', 'HP:0002376', 'HP:0002312', 'HP:0001311', 'HP:0001272', 'HP:0002333', 'HP:0003205', 'HP:0000546', 'HP:0001250', 'HP:0002075', 'HP:0001310', 'HP:0002074', 'HP:0003226', 'HP:0000529', 'HP:0000639', 'HP:0001260', 'HP:0001336']"
CLN6,OMIM:204300,"['HP:0002071', 'HP:0003226', 'HP:0001336', 'HP:0003581', 'HP:0000726', 'HP:0003208', 'HP:0008765', 'HP:0000716', 'HP:0003657', 'HP:0000007', 'HP:0003205', 'HP:0002074', 'HP:0002352', 'HP:0002367', 'HP:0001251', 'HP:0001250', 'HP:0002059']"
CLN6,OMIM:601780,"['HP:0003205', 'HP:0001311', 'HP:0002333', 'HP:0000007', 'HP:0000546', 'HP:0003208', 'HP:0000529', 'HP:0002074', 'HP:0001250']"
CLN8,OMIM:600143,"['HP:0002059', 'HP:0002353', 'HP:0002376', 'HP:0000529', 'HP:0001336', 'HP:0001251', 'HP:0001272', 'HP:0002074', 'HP:0000007', 'HP:0001250', 'HP:0000750', 'HP:0003205']"
CLN8,OMIM:610003,"['HP:0001249', 'HP:0002312', 'HP:0002074', 'HP:0001272', 'HP:0000711', 'HP:0002353', 'HP:0000737', 'HP:0002069', 'HP:0000007', 'HP:0002059', 'HP:0003677', 'HP:0001268', 'HP:0002384', 'HP:0003205']"
CLP1,OMIM:615803,"['HP:0000637', 'HP:0001347', 'HP:0000028', 'HP:0002119', 'HP:0002553', 'HP:0000565', 'HP:0001298', 'HP:0012448', 'HP:0000253', 'HP:0001257', 'HP:0000520', 'HP:0003577', 'HP:0000817', 'HP:0001344', 'HP:0009879', 'HP:0000527', 'HP:0002751', 'HP:0001250', 'HP:0003196', 'HP:0002079', 'HP:0002120', 'HP:0000219', 'HP:0001263', 'HP:0000431', 'HP:0001510', 'HP:0000639', 'HP:0000218', 'HP:0000007', 'HP:0000430']"
CLPB,OMIM:616271,"['HP:0001257', 'HP:0001272', 'HP:0001319', 'HP:0002719', 'HP:0001999', 'HP:0002059', 'HP:0001875', 'HP:0000007', 'HP:0002376', 'HP:0003577', 'HP:0000518', 'HP:0001250', 'HP:0002071', 'HP:0000252', 'HP:0001510', 'HP:0007256', 'HP:0011968', 'HP:0001249', 'HP:0001263', 'HP:0003676']"
CLPP,OMIM:614129,"['HP:0000252', 'HP:0004322', 'HP:0001250', 'HP:0000013', 'HP:0008527', 'HP:0000007', 'HP:0000786', 'HP:0000815']"
CLPX,OMIM:618015,"['HP:0000006', 'HP:0001891', 'HP:0003828', 'HP:0000992', 'HP:0003593']"
CLRN1,OMIM:268000,"['HP:0000662', 'HP:0031605', 'HP:0000510', 'HP:0000510', 'HP:0001419', 'HP:0001133', 'HP:0000006', 'HP:0000007']"
CLRN1,OMIM:276902,"['HP:0001123', 'HP:0000510', 'HP:0001751', 'HP:0000007', 'HP:0000662', 'HP:0000407', 'HP:0007663']"
CLRN1,OMIM:614180,"['HP:0000007', 'HP:0007737', 'HP:0000505', 'HP:0000510', 'HP:0007688', 'HP:0000662', 'HP:0007843']"
CLRN2,OMIM:619174,"['HP:0000007', 'HP:0000407']"
CLTC,OMIM:617854,"['HP:0100710', 'HP:0000582', 'HP:0001251', 'HP:0003828', 'HP:0000411', 'HP:0000343', 'HP:0001257', 'HP:0002385', 'HP:0007018', 'HP:0000006', 'HP:0001249', 'HP:0000219', 'HP:0005484', 'HP:0000218', 'HP:0001290', 'HP:0001250', 'HP:0001263', 'HP:0000194']"
CNBP,OMIM:602668,"['HP:0003554', 'HP:0000135', 'HP:0000006', 'HP:0002292', 'HP:0003701', 'HP:0007889', 'HP:0001649', 'HP:0003236', 'HP:0004315', 'HP:0000819', 'HP:0008232', 'HP:0008189', 'HP:0003326', 'HP:0003722', 'HP:0001962', 'HP:0002850', 'HP:0002486', 'HP:0000798']"
CNGA1,OMIM:268000,"['HP:0000662', 'HP:0031605', 'HP:0000510', 'HP:0000510', 'HP:0001419', 'HP:0001133', 'HP:0000006', 'HP:0000007']"
CNGA1,OMIM:613756,"['HP:0007994', 'HP:0000543', 'HP:0000007', 'HP:0007663', 'HP:0007843', 'HP:0000510', 'HP:0000662', 'HP:0007737']"
CNGA3,OMIM:216900,"['HP:0012047', 'HP:0000639', 'HP:0000613', 'HP:0000007', 'HP:0000618', 'HP:0011516']"
CNGB1,OMIM:613767,"['HP:0000510', 'HP:0000608', 'HP:0007737', 'HP:0000662', 'HP:0007994', 'HP:0000007']"
CNGB3,OMIM:262300,"['HP:0011516', 'HP:0000518', 'HP:0000613', 'HP:0007641', 'HP:0001141', 'HP:0007803', 'HP:0011003', 'HP:0007811', 'HP:0000007']"
CNKSR2,OMIM:301008,"['HP:0001344', 'HP:0001417', 'HP:0002120', 'HP:0007018', 'HP:0001328', 'HP:0001263', 'HP:0031936', 'HP:0002373', 'HP:0030891', 'HP:0031491', 'HP:0100710']"
